20052019,69.657
19052019,70.205
18052019,70.205
17052019,70.205
16052019,70.0428
15052019,70.3555
14052019,70.4058
13052019,70.5576
12052019,69.9978
11052019,69.9978
10052019,69.9978
09052019,69.9933
08052019,69.7023
07052019,69.4144
06052019,69.4102
05052019,69.2595
04052019,69.2595
03052019,69.2595
02052019,69.3739
01052019,69.5859
30042019,69.5859
29042019,69.8327
28042019,70.0166
27042019,70.0166
26042019,70.0166
25042019,70.2859
24042019,69.8501
23042019,69.6421
22042019,69.3938
21042019,69.3938
20042019,69.3938
19042019,69.3938
18042019,69.3938
17042019,69.4248
16042019,69.5661
15042019,69.425
14042019,69.156
13042019,69.156
12042019,69.156
11042019,68.968
10042019,69.1502
09042019,69.334
08042019,69.6439
07042019,69.2486
06042019,69.2486
05042019,69.2486
04042019,69.1621
03042019,68.4252
02042019,68.7531
01042019,69.3205
31032019,69.1758
30032019,69.1758
29032019,69.1758
28032019,69.3319
27032019,69.1413
26032019,68.865
25032019,68.9148
24032019,68.9772
23032019,68.9772
22032019,68.9772
21032019,68.562
20032019,68.818
19032019,68.9831
18032019,68.5356
17032019,69.0432
16032019,69.0432
15032019,69.0432
14032019,69.4759
13032019,69.5939
12032019,69.6386
11032019,69.8568
10032019,70.1595
09032019,70.1595
08032019,70.1595
07032019,69.9885
06032019,70.2627
05032019,70.5587
04032019,70.8856
03032019,70.8908
02032019,70.8908
01032019,70.8908
28022019,70.858
27022019,71.2792
26022019,71.1672
25022019,70.9216
24022019,71.1285
23022019,71.1285
22022019,71.1285
21022019,71.1146
20022019,71.1546
19022019,71.4525
18022019,71.4014
17022019,71.3686
16022019,71.3686
15022019,71.3686
14022019,71.1777
13022019,70.8235
12022019,70.6454
11022019,71.1363
10022019,71.2723
09022019,71.2723
08022019,71.2723
07022019,71.4725
06022019,71.5758
05022019,71.6445
04022019,71.8135
03022019,71.285
02022019,71.285
01022019,71.285
31012019,71.1055
30012019,71.1795
29012019,71.1837
28012019,71.1438
27012019,71.0682
26012019,71.0682
25012019,71.0682
24012019,71.1189
23012019,71.306
22012019,71.381
21012019,71.2317
20012019,71.1169
19012019,71.1169
18012019,71.1169
17012019,71.0569
16012019,71.1261
15012019,71.1056
14012019,70.8289
13012019,70.5346
12012019,70.5346
11012019,70.5346
10012019,70.3949
09012019,70.3942
08012019,70.1442
07012019,69.6282
06012019,69.6584
05012019,69.6584
04012019,69.6584
03012019,70.1516
02012019,70.1812
01012019,69.633
31122018,69.633
30122018,70.0415
29122018,70.0415
28122018,70.0415
27122018,70.2685
26122018,70.1429
25122018,70.1429
24122018,70.1429
23122018,70.1244
22122018,70.1244
21122018,70.1244
20122018,69.8184
19122018,70.2464
18122018,70.5397
17122018,71.6101
16122018,71.9761
15122018,71.9761
14122018,71.9761
13122018,71.6102
12122018,71.9989
11122018,71.9057
10122018,72.41
09122018,70.802
08122018,70.802
07122018,70.802
06122018,70.9145
05122018,70.5179
04122018,70.5338
03122018,70.4121
02122018,69.6201
01122018,69.6201
30112018,69.6201
29112018,69.849
28112018,70.5805
27112018,70.7645
26112018,70.8778
25112018,70.6519
24112018,70.6519
23112018,70.6519
22112018,70.6871
21112018,71.3051
20112018,71.4911
19112018,71.657
18112018,71.8963
17112018,71.8963
16112018,71.8963
15112018,71.977
14112018,72.3035
13112018,72.6747
12112018,72.89
11112018,72.5048
10112018,72.5048
09112018,72.5048
08112018,72.4085
07112018,72.4993
06112018,72.9598
05112018,73.08
04112018,72.4433
03112018,72.4433
02112018,72.4433
01112018,73.4486
31102018,73.9799
30102018,73.6265
29102018,73.4202
28102018,73.4597
27102018,73.4597
26102018,73.4597
25102018,73.2765
24102018,73.1631
23102018,73.5699
22102018,73.5566
21102018,73.3418
20102018,73.3418
19102018,73.3418
18102018,73.6071
17102018,73.6266
16102018,73.4616
15102018,73.8049
14102018,73.5653
13102018,73.5653
12102018,73.5653
